32,5.542e-08,0.00114316,0.000537094,
64,8.834e-08,0.000258611,0.000241513,
128,1.5632e-07,0.000444268,0.00050291,
256,2.9326e-07,0.00046773,0.000514256,
512,5.7046e-07,0.000460522,0.000506961,
1024,1.2075e-06,0.00046857,0.000525857,
2048,2.21614e-06,0.000484032,0.000523358,
4096,4.46016e-06,0.000492962,0.00052566,
8192,8.8967e-06,0.000497443,0.000560999,
16384,1.76579e-05,0.000538722,0.000590117,
32768,3.53355e-05,0.000553987,0.000629963,
65536,7.07865e-05,0.000560541,0.00077167,
131072,0.000141759,0.000557124,0.00107367,
262144,0.00028392,0.000602914,0.00206117,
524288,0.000565869,0.000656291,0.00126311,
1.04858e+06,0.00116335,0.000905665,0.00238587,
2.09715e+06,0.00314915,0.00176453,0.00977515,
4.1943e+06,0.00549704,0.00281274,0.00977502,
8.38861e+06,0.0116842,0.00418222,0.0187886,
1.67772e+07,0.0219938,0.00985125,0.042736,
3.35544e+07,0.0578289,0.0110235,0.041262,
6.71089e+07,0.116927,0.0230952,0.079231,
1.34218e+08,0.249145,0.0487059,0.176533,
2.68435e+08,0.474651,0.0993176,0.305333,
5.36871e+08,0.999824,0.202122,0.541212,
1.07374e+09,1.22709,0.404415,0.976803,
