32,5.62e-08,0.00115879,0.000525232,
64,8.88e-08,0.000264805,0.00024906,
128,1.601e-07,0.000452867,0.00050416,
256,2.9374e-07,0.000460895,0.00053131,
512,5.6784e-07,0.000497303,0.000539277,
1024,1.1153e-06,0.000484071,0.000547352,
2048,2.21392e-06,0.000523329,0.000530313,
4096,4.51226e-06,0.000520259,0.000561131,
8192,8.6943e-06,0.000535817,0.000581624,
16384,1.75575e-05,0.000553335,0.000631374,
32768,3.52406e-05,0.000566595,0.000740386,
65536,7.06285e-05,0.000577643,0.000917277,
131072,0.000140793,0.000650706,0.00157775,
262144,0.00028427,0.00136442,0.0017059,
524288,0.00056503,0.000658959,0.00222319,
1.04858e+06,0.00117217,0.000918557,0.00209384,
2.09715e+06,0.00324306,0.00153945,0.011178,
4.1943e+06,0.00524873,0.0027742,0.00971171,
8.38861e+06,0.0107928,0.0051625,0.0209549,
1.67772e+07,0.0204209,0.0115303,0.0389665,
3.35544e+07,0.0543006,0.0120811,0.0395983,
6.71089e+07,0.12095,0.0219621,0.0793927,
1.34218e+08,0.263937,0.0477013,0.139842,
2.68435e+08,0.421302,0.103209,0.251086,
5.36871e+08,0.924101,0.203754,0.522425,
1.07374e+09,1.22316,0.394821,0.978746,
