32,4.852e-08,0.000189125,0.000142361,
64,7.45e-08,0.000296121,0.000247835,
128,1.2844e-07,0.000287722,0.000265206,
256,2.172e-07,0.000253702,0.000206993,
512,3.9228e-07,0.000253906,0.000196477,
1024,1.01118e-06,0.000268448,0.000187408,
2048,1.52764e-06,0.000246357,0.000200818,
4096,3.18578e-06,0.000248635,0.00019119,
8192,6.57348e-06,0.000251438,0.000211382,
16384,1.31657e-05,0.000254687,0.000218384,
32768,2.63292e-05,0.000260144,0.00024052,
65536,5.26189e-05,0.000259049,0.000230915,
131072,0.000105385,0.000256479,0.000274214,
262144,0.000210963,0.000266664,0.000485718,
524288,0.000420212,0.000337726,0.0011514,
1.04858e+06,0.000839649,0.0006415,0.00255019,
2.09715e+06,0.00171686,0.000886823,0.00262176,
4.1943e+06,0.00379765,0.00198443,0.0132247,
8.38861e+06,0.00764574,0.00225898,0.00799392,
1.67772e+07,0.0140954,0.00426494,0.01105,
3.35544e+07,0.0292802,0.00875286,0.0223017,
6.71089e+07,0.127855,0.0116013,0.042037,
1.34218e+08,0.220089,0.0242767,0.0737148,
2.68435e+08,0.23172,0.0471034,0.141897,
5.36871e+08,1.00033,0.104425,0.258279,
1.07374e+09,0.892017,0.195501,0.495841,
