32,4.772e-08,0.000181153,0.000121558,
64,5.91e-08,0.00028912,0.000239983,
128,1.0642e-07,0.000290449,0.000233053,
256,1.8556e-07,0.000240802,0.000188073,
512,3.4848e-07,0.000238986,0.000192492,
1024,6.6382e-07,0.000232191,0.000187679,
2048,1.27438e-06,0.00022762,0.000186888,
4096,2.5099e-06,0.000235349,0.000192638,
8192,5.1308e-06,0.00023602,0.000205646,
16384,1.01991e-05,0.000232881,0.000229942,
32768,2.04069e-05,0.000235842,0.000267782,
65536,4.10327e-05,0.000247966,0.000361586,
131072,8.17667e-05,0.000257471,0.00056266,
262144,0.000163364,0.000286104,0.000956882,
524288,0.000326967,0.000366791,0.00175913,
1.04858e+06,0.000652905,0.000547917,0.00337906,
2.09715e+06,0.00131861,0.000941121,0.00665942,
4.1943e+06,0.00286143,0.00187962,0.0131101,
8.38861e+06,0.00567301,0.00282183,0.0260588,
1.67772e+07,0.0113529,0.0050451,0.0517557,
3.35544e+07,0.023146,0.00861192,0.102959,
6.71089e+07,0.0690918,0.0141254,0.206369,
1.34218e+08,0.143902,0.0283667,0.432936,
2.68435e+08,0.174807,0.0557245,0.832123,
5.36871e+08,0.589558,0.111155,1.76007,
1.07374e+09,0.709773,0.221242,3.332,
