32,4.686e-08,0.000172829,0.000139198,
64,7.37e-08,0.000270427,0.000238401,
128,1.2766e-07,0.000264452,0.000243609,
256,2.314e-07,0.000229611,0.000205533,
512,4.2744e-07,0.000234366,0.000195613,
1024,8.33e-07,0.000232059,0.000175771,
2048,1.62928e-06,0.000227756,0.00019428,
4096,3.47312e-06,0.000224385,0.000194333,
8192,6.13654e-06,0.000236702,0.000191528,
16384,1.22093e-05,0.000240708,0.000218563,
32768,2.4422e-05,0.000237648,0.000227661,
65536,4.89527e-05,0.000251386,0.000254823,
131072,9.85081e-05,0.000241712,0.000283204,
262144,0.000197104,0.000257069,0.000435712,
524288,0.000392085,0.000346348,0.00134333,
1.04858e+06,0.000780351,0.000631084,0.00432942,
2.09715e+06,0.00159821,0.00119138,0.00288872,
4.1943e+06,0.00351889,0.00186982,0.00648317,
8.38861e+06,0.00722859,0.00201446,0.00580036,
1.67772e+07,0.0131571,0.00434122,0.0107183,
3.35544e+07,0.0275042,0.00848211,0.0275025,
6.71089e+07,0.120021,0.0134214,0.0425502,
1.34218e+08,0.196745,0.030508,0.0777054,
2.68435e+08,0.213419,0.0489843,0.134742,
5.36871e+08,0.767851,0.097506,0.253909,
1.07374e+09,0.828236,0.195078,0.496979,
