32,4.73e-08,0.000201922,0.000152448,
64,8.016e-08,0.000329866,0.000262551,
128,1.2136e-07,0.000312386,0.00025324,
256,2.1322e-07,0.000261839,0.000205162,
512,4.2022e-07,0.000261809,0.000200534,
1024,5.7046e-07,0.000257848,0.000183723,
2048,1.10206e-06,0.000254886,0.000207051,
4096,2.3039e-06,0.000255709,0.000197351,
8192,4.73132e-06,0.000260525,0.000216864,
16384,1.1502e-05,0.000264064,0.000231309,
32768,1.90126e-05,0.000271429,0.000259855,
65536,3.53344e-05,0.000286204,0.000306349,
131072,7.05377e-05,0.000297523,0.000417,
262144,0.000139069,0.000324586,0.000667976,
524288,0.000280264,0.000359429,0.0011726,
1.04858e+06,0.000552359,0.000507006,0.00219354,
2.09715e+06,0.00117194,0.000800503,0.00419271,
4.1943e+06,0.00333802,0.00155717,0.00846066,
8.38861e+06,0.00509515,0.00237717,0.0165019,
1.67772e+07,0.0140124,0.00419806,0.0332836,
3.35544e+07,0.0247988,0.0107747,0.0685908,
6.71089e+07,0.0439952,0.0127625,0.134904,
1.34218e+08,0.0910935,0.0179399,0.261159,
2.68435e+08,0.200138,0.0371596,0.526138,
5.36871e+08,0.31338,0.086215,1.03825,
1.07374e+09,0.62051,0.169739,2.06751,
