32,5.27e-08,0.000740537,0.000110774,
64,7.474e-08,0.000206908,0.000192484,
128,1.1802e-07,0.000384504,0.000387563,
256,2.1092e-07,0.000382379,0.000377074,
512,3.8422e-07,0.000318134,0.000307575,
1024,7.352e-07,0.000314838,0.000310594,
2048,1.44762e-06,0.000311114,0.000295772,
4096,2.85312e-06,0.000318556,0.000304238,
8192,5.6748e-06,0.000326209,0.000304155,
16384,1.13217e-05,0.000334622,0.000299041,
32768,2.2708e-05,0.000345797,0.000326925,
65536,4.54857e-05,0.000353573,0.000346803,
131072,9.07233e-05,0.000366341,0.000371412,
262144,0.000181815,0.000378022,0.000412874,
524288,0.000364315,0.000399189,0.000516561,
1.04858e+06,0.000728167,0.000477819,0.000707387,
2.09715e+06,0.00150415,0.000695914,0.00189711,
4.1943e+06,0.0030124,0.001157,0.00438486,
8.38861e+06,0.00614327,0.00188172,0.00515871,
1.67772e+07,0.0122325,0.00311368,0.00857534,
3.35544e+07,0.0246725,0.00551793,0.0164269,
6.71089e+07,0.059789,0.0118247,0.0299815,
1.34218e+08,0.13331,0.0239467,0.0551497,
2.68435e+08,0.286145,0.0489069,0.111754,
5.36871e+08,0.556768,0.0971997,0.215881,
1.07374e+09,1.11583,0.192476,0.426966,
