32,6.052e-08,0.000176474,0.000123497,
64,7.252e-08,0.000156598,0.000122989,
128,1.2502e-07,0.000128774,0.000101263,
256,2.0878e-07,0.00012865,0.000101452,
512,3.875e-07,0.000125594,9.73097e-05,
1024,7.3838e-07,0.000126742,9.71392e-05,
2048,1.43622e-06,0.000127503,0.000105091,
4096,2.17146e-06,0.000126057,0.000101251,
8192,4.32744e-06,0.000129017,0.000110216,
16384,1.14217e-05,0.000130396,0.000125312,
32768,1.71692e-05,0.000136309,0.000152696,
65536,3.73153e-05,0.000144425,0.000212812,
131072,7.04521e-05,0.000163475,0.000338212,
262144,0.00013803,0.00020093,0.000590893,
524288,0.000274545,0.000300047,0.00111673,
1.04858e+06,0.000576805,0.000502112,0.00212841,
2.09715e+06,0.00126691,0.000908751,0.00413277,
4.1943e+06,0.00281991,0.00174386,0.00819509,
8.38861e+06,0.00537676,0.0029772,0.0162492,
1.67772e+07,0.0106532,0.00556008,0.0327604,
3.35544e+07,0.0206948,0.00849588,0.0656359,
6.71089e+07,0.0409073,0.0138759,0.129286,
1.34218e+08,0.0799443,0.0255359,0.258009,
2.68435e+08,0.161463,0.0467916,0.516583,
5.36871e+08,0.321686,0.0861165,1.04279,
1.07374e+09,0.635863,0.167548,2.06057,
