32,4.588e-08,0.000161949,0.000115656,
64,6.976e-08,0.000137902,0.000113934,
128,1.2606e-07,0.000117316,9.3337e-05,
256,2.2604e-07,0.000118124,9.46234e-05,
512,4.2968e-07,0.000110606,8.99523e-05,
1024,8.3134e-07,0.000115656,9.3862e-05,
2048,1.6311e-06,0.000114521,9.47656e-05,
4096,2.98038e-06,0.000115996,9.2483e-05,
8192,6.25058e-06,0.000116692,9.38327e-05,
16384,1.2197e-05,0.000119677,9.67929e-05,
32768,2.45102e-05,0.000123693,0.000102133,
65536,4.90017e-05,0.000125589,0.000116466,
131072,9.78627e-05,0.000134585,0.000145866,
262144,0.000195154,0.000166356,0.000215042,
524288,0.000390312,0.000232233,0.000365706,
1.04858e+06,0.00078177,0.000370861,0.000633223,
2.09715e+06,0.00162451,0.00064955,0.00152457,
4.1943e+06,0.00339446,0.00128088,0.0032635,
8.38861e+06,0.00668662,0.00190443,0.00459176,
1.67772e+07,0.0134695,0.0035272,0.00856282,
3.35544e+07,0.0263841,0.00646732,0.0169113,
6.71089e+07,0.0909479,0.0157286,0.0315997,
1.34218e+08,0.180506,0.0290237,0.0638061,
2.68435e+08,0.360958,0.0536627,0.119908,
5.36871e+08,0.718584,0.102031,0.234911,
1.07374e+09,1.43085,0.196733,0.454004,
