32,4.266e-08,0.000152345,0.000111349,
64,5.87e-08,0.000146653,0.000109657,
128,1.0738e-07,0.000146259,0.000113855,
256,1.8604e-07,0.000148425,0.000113516,
512,3.472e-07,0.000149825,0.000114067,
1024,6.55e-07,0.000148257,0.00011234,
2048,1.28478e-06,0.000143592,0.000117031,
4096,2.54874e-06,0.00014836,0.000124781,
8192,5.19292e-06,0.000148145,0.000132497,
16384,1.03974e-05,0.000152865,0.000156599,
32768,2.10621e-05,0.000158421,0.000201623,
65536,4.23634e-05,0.000168892,0.000299129,
131072,8.21985e-05,0.000192874,0.000507051,
262144,0.000164206,0.000252489,0.000916302,
524288,0.0003282,0.000382891,0.00176508,
1.04858e+06,0.000659159,0.000681646,0.00347097,
2.09715e+06,0.00132575,0.00129169,0.00687692,
4.1943e+06,0.00277602,0.00241515,0.0135941,
8.38861e+06,0.00553043,0.00457576,0.0267639,
1.67772e+07,0.0109806,0.00818245,0.0532877,
3.35544e+07,0.0220856,0.0159621,0.106839,
6.71089e+07,0.0717014,0.0328894,0.219966,
1.34218e+08,0.134132,0.0671552,0.441234,
2.68435e+08,0.175876,0.134391,0.857893,
5.36871e+08,0.350886,0.273858,1.71316,
1.07374e+09,0.703871,0.556767,3.44609,
