32,5.25e-08,0.000736333,0.000110533,
64,7.354e-08,0.000211051,0.000190145,
128,1.2122e-07,0.000199929,0.000182301,
256,2.1184e-07,0.000201353,0.00018097,
512,3.8696e-07,0.000201992,0.000188119,
1024,7.3578e-07,0.000202169,0.000185085,
2048,1.4511e-06,0.000207751,0.000178938,
4096,2.95892e-06,0.000208744,0.000190418,
8192,5.67482e-06,0.000213715,0.000190151,
16384,1.14822e-05,0.000214254,0.000188005,
32768,2.27739e-05,0.000219253,0.000200271,
65536,4.57273e-05,0.000225268,0.000217547,
131072,9.11228e-05,0.000230579,0.000238487,
262144,0.000181869,0.000240541,0.00029728,
524288,0.00036474,0.000281057,0.000406002,
1.04858e+06,0.000727897,0.000393653,0.000673927,
2.09715e+06,0.00158928,0.000690346,0.00206857,
4.1943e+06,0.00337108,0.00125204,0.00481159,
8.38861e+06,0.00623431,0.00203165,0.00586148,
1.67772e+07,0.0123268,0.00353224,0.00869037,
3.35544e+07,0.0248046,0.00558956,0.0169167,
6.71089e+07,0.0656913,0.0118278,0.0310591,
1.34218e+08,0.139997,0.0247634,0.0618845,
2.68435e+08,0.282135,0.0499337,0.118019,
5.36871e+08,0.557645,0.0999203,0.232344,
1.07374e+09,1.11839,0.198046,0.457596,
